x,y,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST,LOCAL_YEAR,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,ID,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,COOLING_DEGREE_DAYS
-77.79307222222222,49.757783333333336,56,7094637,,,,MATAGAMI,,,51,0,2023-11-16 00:00:00,,16.1,19,2023,,89,1.9,,,8.6,,10,,7094637.2023.11.16,16,,,11,,-4.8,QC,,0
-77.79307222222222,49.757783333333336,52,7094637,,,,MATAGAMI,,,59,4.3,2023-11-17 00:00:00,,16,20,2023,,95,2,,,9,,5,,7094637.2023.11.17,17,,,11,,-5,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,66,0.6,2023-11-18 00:00:00,,22.6,18,2023,,96,-4.6,,,-2.3,,5,,7094637.2023.11.18,18,,,11,,-7,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,72,0,2023-11-19 00:00:00,,24.7,31,2023,,92,-6.7,,,-3.9,,6,,7094637.2023.11.19,19,,,11,,-9.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,62,0,2023-11-20 00:00:00,,28.8,,2023,,89,-10.8,,,-6.7,,6,,7094637.2023.11.20,20,,,11,,-15,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,54,1.8,2023-11-21 00:00:00,,26.5,18,2023,,93,-8.5,,,-2.5,,6,,7094637.2023.11.21,21,,,11,,-14.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,72,0,2023-11-22 00:00:00,,21.9,,2023,,95,-3.9,,,-2.5,,7,,7094637.2023.11.22,22,,,11,,-5.2,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,59,1.4,2023-11-23 00:00:00,,28.7,30,2023,,93,-10.7,,,-4.8,,7,,7094637.2023.11.23,23,,,11,,-16.6,QC,,0
-77.79307222222222,49.757783333333336,31,7094637,,,,MATAGAMI,,,64,0,2023-11-24 00:00:00,,32.1,26,2023,,85,-14.1,,,-11.6,,10,,7094637.2023.11.24,24,,,11,,-16.6,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,50,0,2023-11-25 00:00:00,,25.1,27,2023,,84,-7.1,,,1.3,,9,,7094637.2023.11.25,25,,,11,,-15.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,64,2.9,2023-11-26 00:00:00,,22.4,,2023,,95,-4.4,,,-0.7,,7,,7094637.2023.11.26,26,,,11,,-8.2,QC,,0
-77.79307222222222,49.757783333333336,40,7094637,,,,MATAGAMI,,,82,2.6,2023-11-27 00:00:00,,24.8,26,2023,,96,-6.8,,,-1.1,,13,,7094637.2023.11.27,27,,,11,,-12.5,QC,,0
-77.79307222222222,49.757783333333336,65,7094637,,,,MATAGAMI,,,80,1.3,2023-11-28 00:00:00,,28.1,30,2023,,89,-10.1,,,-6.5,,15,,7094637.2023.11.28,28,,,11,,-13.7,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,82,3.2,2023-11-29 00:00:00,,28.1,26,2023,,94,-10.1,,,-3.4,,14,,7094637.2023.11.29,29,,,11,,-16.7,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,84,2.7,2023-11-30 00:00:00,,26.8,26,2023,,95,-8.8,,,-1,,18,,7094637.2023.11.30,30,,,11,,-16.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,69,0,2023-12-01 00:00:00,,30.5,,2023,,89,-12.5,,,-7.4,,20,,7094637.2023.12.1,1,,,12,,-17.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,76,0,2023-12-02 00:00:00,,29.5,,2023,,90,-11.5,,,-5.5,,19,,7094637.2023.12.2,2,,,12,,-17.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,67,0,2023-12-03 00:00:00,,31.2,,2023,,88,-13.2,,,-6,,18,,7094637.2023.12.3,3,,,12,,-20.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,62,0,2023-12-04 00:00:00,,31.3,,2023,,91,-13.3,,,-6.5,,19,,7094637.2023.12.4,4,,,12,,-20,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,70,0,2023-12-05 00:00:00,,35.6,,2023,,87,-17.6,,,-10.6,,18,,7094637.2023.12.5,5,,,12,,-24.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,70,0,2023-12-06 00:00:00,,36.7,,2023,,86,-18.7,,,-10.8,,18,,7094637.2023.12.6,6,,,12,,-26.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,78,0,2023-12-07 00:00:00,,33,,2023,,93,-15,,,-8.9,,18,,7094637.2023.12.7,7,,,12,,-21.1,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,87,0,2023-12-08 00:00:00,,25.1,15,2023,,94,-7.1,,,-4.1,,18,,7094637.2023.12.8,8,,,12,,-10,QC,,0
-77.79307222222222,49.757783333333336,62,7094637,,,,MATAGAMI,,,82,3.3,2023-12-09 00:00:00,,17.1,23,2023,,97,0.9,,,6,,18,,7094637.2023.12.9,9,,,12,,-4.2,QC,,0
-77.79307222222222,49.757783333333336,49,7094637,,,,MATAGAMI,,,80,1.2,2023-12-10 00:00:00,,18.7,23,2023,,94,-0.7,,,5.1,,8,,7094637.2023.12.10,10,,,12,,-6.6,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,79,0.2,2023-12-11 00:00:00,,27.8,29,2023,,92,-9.8,,,-6.6,,11,,7094637.2023.12.11,11,,,12,,-13,QC,,0
-77.79307222222222,49.757783333333336,54,7094637,,,,MATAGAMI,,,67,1.3,2023-12-12 00:00:00,,26.1,28,2023,,89,-8.1,,,-3.3,,11,,7094637.2023.12.12,12,,,12,,-12.8,QC,,0
-77.79307222222222,49.757783333333336,40,7094637,,,,MATAGAMI,,,70,0.1,2023-12-13 00:00:00,,30.5,28,2023,,88,-12.5,,,-10.6,,13,,7094637.2023.12.13,13,,,12,,-14.4,QC,,0
-77.79307222222222,49.757783333333336,38,7094637,,,,MATAGAMI,,,67,0,2023-12-14 00:00:00,,24.9,18,2023,,87,-6.9,,,1.3,,13,,7094637.2023.12.14,14,,,12,,-15.1,QC,,0
-77.79307222222222,49.757783333333336,48,7094637,,,,MATAGAMI,,,59,0,2023-12-15 00:00:00,,23.4,28,2023,,86,-5.4,,,2.2,,12,,7094637.2023.12.15,15,,,12,,-13.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,68,0.3,2023-12-16 00:00:00,,26.6,,2023,,92,-8.6,,,-2.6,,11,,7094637.2023.12.16,16,,,12,,-14.5,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,70,5,2023-12-17 00:00:00,,17,19,2023,,96,1,,,4.5,,11,,7094637.2023.12.17,17,,,12,,-2.6,QC,,0
-77.79307222222222,49.757783333333336,65,7094637,,,,MATAGAMI,,,76,1.1,2023-12-18 00:00:00,,21.3,35,2023,,99,-3.3,,,2.1,,9,,7094637.2023.12.18,18,,,12,,-8.8,QC,,0
-77.79307222222222,49.757783333333336,44,7094637,,,,MATAGAMI,,,75,0.4,2023-12-19 00:00:00,,28,31,2023,,88,-10,,,-7.7,,9,,7094637.2023.12.19,19,,,12,,-12.3,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,75,0.1,2023-12-20 00:00:00,,26.7,29,2023,,91,-8.7,,,-5.2,,10,,7094637.2023.12.20,20,,,12,,-12.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,62,0,2023-12-21 00:00:00,,30.8,,2023,,87,-12.8,,,-9.7,,9,,7094637.2023.12.21,21,,,12,,-15.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,63,0,2023-12-22 00:00:00,,27.4,,2023,,84,-9.4,,,-5.4,,9,,7094637.2023.12.22,22,,,12,,-13.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,69,0,2023-12-23 00:00:00,,22.8,,2023,,80,-4.8,,,-1.4,,8,,7094637.2023.12.23,23,,,12,,-8.2,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,75,0,2023-12-24 00:00:00,,16.6,21,2023,,90,1.4,,,4.3,,8,,7094637.2023.12.24,24,,,12,,-1.5,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,86,0.6,2023-12-25 00:00:00,,18.4,21,2023,,98,-0.4,,,2.6,,6,,7094637.2023.12.25,25,,,12,,-3.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,81,0,2023-12-26 00:00:00,,24.8,,2023,,92,-6.8,,,-3.3,,4,,7094637.2023.12.26,26,,,12,,-10.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,67,0,2023-12-27 00:00:00,,25.5,,2023,,96,-7.5,,,0.2,,4,,7094637.2023.12.27,27,,,12,,-15.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,91,0.2,2023-12-28 00:00:00,,23.1,,2023,,98,-5.1,,,-0.3,,4,,7094637.2023.12.28,28,,,12,,-9.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,89,0,2023-12-29 00:00:00,,23.6,,2023,,95,-5.6,,,-2.7,,4,,7094637.2023.12.29,29,,,12,,-8.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,90,0.3,2023-12-30 00:00:00,,27,,2023,,94,-9,,,-7.4,,5,,7094637.2023.12.30,30,,,12,,-10.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,88,0.2,2023-12-31 00:00:00,,27.2,,2023,,92,-9.2,,,-7.5,,5,M,7094637.2023.12.31,31,,,12,M,-10.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,67,0,2024-01-01 00:00:00,,26.7,,2024,,90,-8.7,,,-6.2,,5,M,7094637.2024.1.1,1,,,1,M,-11.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,85,7.9,2024-01-02 00:00:00,,25,,2024,,94,-7,,,-3.2,,6,,7094637.2024.1.2,2,,,1,,-10.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,73,0.9,2024-01-03 00:00:00,,31.5,,2024,,93,-13.5,,,-10.3,,16,,7094637.2024.1.3,3,,,1,,-16.7,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,80,0.1,2024-01-04 00:00:00,,35.1,31,2024,,89,-17.1,,,-13.8,,19,,7094637.2024.1.4,4,,,1,,-20.4,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,77,1.1,2024-01-05 00:00:00,,32.1,32,2024,,87,-14.1,,,-11,,18,,7094637.2024.1.5,5,,,1,,-17.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,78,0,2024-01-06 00:00:00,,35.8,,2024,,84,-17.8,,,-15.9,,19,,7094637.2024.1.6,6,,,1,,-19.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,79,1.9,2024-01-07 00:00:00,,32.1,,2024,,89,-14.1,,,-11.1,,19,,7094637.2024.1.7,7,,,1,,-17.1,QC,,0
-77.79307222222222,49.757783333333336,31,7094637,,,,MATAGAMI,,,76,0,2024-01-08 00:00:00,,36,29,2024,,88,-18,,,-13,,20,,7094637.2024.1.8,8,,,1,,-23.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,75,4.3,2024-01-09 00:00:00,,35.4,,2024,,87,-17.4,,,-11.6,,19,,7094637.2024.1.9,9,,,1,,-23.2,QC,,0
-77.79307222222222,49.757783333333336,50,7094637,,,,MATAGAMI,,,82,2.4,2024-01-10 00:00:00,,29.1,30,2024,,90,-11.1,,,-8.2,,24,,7094637.2024.1.10,10,,,1,,-14,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,77,0.1,2024-01-11 00:00:00,,34.2,30,2024,,86,-16.2,,,-14,,25,,7094637.2024.1.11,11,,,1,,-18.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,74,0,2024-01-12 00:00:00,,36.4,,2024,,86,-18.4,,,-16,,25,,7094637.2024.1.12,12,,,1,,-20.7,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,79,5.7,2024-01-13 00:00:00,,30.7,30,2024,,89,-12.7,,,-9.4,,24,,7094637.2024.1.13,13,,,1,,-16.1,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,75,0.8,2024-01-14 00:00:00,,35,28,2024,,83,-17,,,-13.8,,35,,7094637.2024.1.14,14,,,1,,-20.3,QC,,0
-77.79307222222222,49.757783333333336,38,7094637,,,,MATAGAMI,,,74,0.5,2024-01-15 00:00:00,,32.6,24,2024,,89,-14.6,,,-9.1,,31,,7094637.2024.1.15,15,,,1,,-20,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,77,0,2024-01-16 00:00:00,,30.6,,2024,,89,-12.6,,,-8.9,,32,,7094637.2024.1.16,16,,,1,,-16.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,78,0.5,2024-01-17 00:00:00,,34.6,,2024,,87,-16.6,,,-12.3,,33,,7094637.2024.1.17,17,,,1,,-20.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,70,0,2024-01-18 00:00:00,,41.5,,2024,,80,-23.5,,,-19.3,,32,,7094637.2024.1.18,18,,,1,,-27.8,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,75,0.5,2024-01-19 00:00:00,,39.6,31,2024,,85,-21.6,,,-15.9,,32,,7094637.2024.1.19,19,,,1,,-27.4,QC,,0
-77.79307222222222,49.757783333333336,34,7094637,,,,MATAGAMI,,,75,0,2024-01-20 00:00:00,,35.9,31,2024,,86,-17.9,,,-16.1,,34,,7094637.2024.1.20,20,,,1,,-19.7,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,64,1.1,2024-01-21 00:00:00,,30.5,24,2024,,88,-12.5,,,-5.8,,37,,7094637.2024.1.21,21,,,1,,-19.2,QC,,0
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,77,7,2024-01-22 00:00:00,,29,31,2024,,91,-11,,,-3.5,,44,,7094637.2024.1.22,22,,,1,,-18.4,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,54,0,2024-01-23 00:00:00,,41.3,32,2024,,79,-23.3,,,-17.7,,46,,7094637.2024.1.23,23,,,1,,-28.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,75,0.1,2024-01-24 00:00:00,,28.7,,2024,,96,-10.7,,,-3,,45,,7094637.2024.1.24,24,,,1,,-18.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,78,0.1,2024-01-25 00:00:00,,21.4,,2024,,96,-3.4,,,-1.9,,44,,7094637.2024.1.25,25,,,1,,-4.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,90,0.2,2024-01-26 00:00:00,,19,,2024,,98,-1,,,-0.2,,43,,7094637.2024.1.26,26,,,1,,-1.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,86,0.1,2024-01-27 00:00:00,,18.5,,2024,,98,-0.5,,,1.6,,43,,7094637.2024.1.27,27,,,1,,-2.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,82,0.1,2024-01-28 00:00:00,,24.1,,2024,,95,-6.1,,,-2.4,,41,,7094637.2024.1.28,28,,,1,,-9.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,73,0,2024-01-29 00:00:00,,25.6,,2024,,91,-7.6,,,-6,,41,,7094637.2024.1.29,29,,,1,,-9.3,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,63,0,2024-01-30 00:00:00,,22.2,24,2024,,87,-4.2,,,1.2,,41,,7094637.2024.1.30,30,,,1,,-9.6,QC,,0
-77.79307222222222,49.757783333333336,34,7094637,,,,MATAGAMI,,,80,1.4,2024-01-31 00:00:00,,17.6,23,2024,,98,0.4,,,1.6,,41,,7094637.2024.1.31,31,,,1,,-0.9,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,84,2.8,2024-02-01 00:00:00,,25.3,33,2024,,99,-7.3,,,0.3,,43,,7094637.2024.2.1,1,,,2,,-14.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,62,0,2024-02-02 00:00:00,,31.4,,2024,,90,-13.4,,,-6.3,,43,,7094637.2024.2.2,2,,,2,,-20.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,66,0,2024-02-03 00:00:00,,23.3,,2024,,91,-5.3,,,-2.6,,43,,7094637.2024.2.3,3,,,2,,-8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,82,0,2024-02-04 00:00:00,,20.9,,2024,,94,-2.9,,,-1.6,,43,,7094637.2024.2.4,4,,,2,,-4.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,70,0,2024-02-05 00:00:00,,25.3,,2024,,96,-7.3,,,-2.6,,42,,7094637.2024.2.5,5,,,2,,-12,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,66,1,2024-02-06 00:00:00,,24.1,,2024,,96,-6.1,,,0.7,,42,,7094637.2024.2.6,6,,,2,,-12.9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,92,3.4,2024-02-07 00:00:00,,17.3,,2024,,99,0.7,,,2,,43,,7094637.2024.2.7,7,,,2,,-0.6,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,63,0,2024-02-08 00:00:00,,15.8,15,2024,,99,2.2,,,4.2,,43,,7094637.2024.2.8,8,,,2,,0.2,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,61,3.5,2024-02-09 00:00:00,,15.7,19,2024,,98,2.3,,,4.1,,40,,7094637.2024.2.9,9,,,2,,0.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,85,1.5,2024-02-10 00:00:00,,20.9,,2024,,98,-2.9,,,1.3,,36,,7094637.2024.2.10,10,,,2,,-7.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,74,1.3,2024-02-11 00:00:00,,27.2,,2024,,92,-9.2,,,-7.1,,37,,7094637.2024.2.11,11,,,2,,-11.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,72,0.1,2024-02-12 00:00:00,,28.3,,2024,,90,-10.3,,,-7.8,,37,,7094637.2024.2.12,12,,,2,,-12.8,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,66,0,2024-02-13 00:00:00,,32.2,34,2024,,90,-14.2,,,-11.6,,38,,7094637.2024.2.13,13,,,2,,-16.8,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,59,0,2024-02-14 00:00:00,,35.6,31,2024,,85,-17.6,,,-12.1,,39,,7094637.2024.2.14,14,,,2,,-23,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,64,2,2024-02-15 00:00:00,,33.1,,2024,,92,-15.1,,,-6.2,,37,,7094637.2024.2.15,15,,,2,,-24,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,75,1.1,2024-02-16 00:00:00,,33.7,32,2024,,91,-15.7,,,-8.4,,43,,7094637.2024.2.16,16,,,2,,-23,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,56,0,2024-02-17 00:00:00,,39.3,,2024,,79,-21.3,,,-16.9,,42,,7094637.2024.2.17,17,,,2,,-25.8,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,67,0.4,2024-02-18 00:00:00,,34.7,31,2024,,81,-16.7,,,-11.3,,41,,7094637.2024.2.18,18,,,2,,-22,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,63,0,2024-02-19 00:00:00,,37.9,29,2024,,83,-19.9,,,-15.8,,41,,7094637.2024.2.19,19,,,2,,-24,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,49,0,2024-02-20 00:00:00,,37.3,,2024,,81,-19.3,,,-9.7,,41,,7094637.2024.2.20,20,,,2,,-28.8,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,65,0.3,2024-02-21 00:00:00,,25.1,19,2024,,92,-7.1,,,-0.2,,42,,7094637.2024.2.21,21,,,2,,-14,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,80,0.3,2024-02-22 00:00:00,,24.9,,2024,,95,-6.9,,,-1.6,,44,,7094637.2024.2.22,22,,,2,,-12.2,QC,,0
-77.79307222222222,49.757783333333336,56,7094637,,,,MATAGAMI,,,60,0.4,2024-02-23 00:00:00,,34.3,31,2024,,91,-16.3,,,-3.3,,43,,7094637.2024.2.23,23,,,2,,-29.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,48,0,2024-02-24 00:00:00,,39.9,,2024,,78,-21.9,,,-11.4,,43,,7094637.2024.2.24,24,,,2,,-32.4,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,56,4.4,2024-02-25 00:00:00,,26.1,31,2024,,96,-8.1,,,-2,,43,,7094637.2024.2.25,25,,,2,,-14.2,QC,,0
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,63,1.1,2024-02-26 00:00:00,,32,31,2024,,88,-14,,,-9.3,,45,,7094637.2024.2.26,26,,,2,,-18.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,68,3.1,2024-02-27 00:00:00,,20.2,,2024,,98,-2.2,,,4.9,,45,,7094637.2024.2.27,27,,,2,,-9.3,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,74,7.9,2024-02-28 00:00:00,,26.5,31,2024,,99,-8.5,,,5.1,,41,,7094637.2024.2.28,28,,,2,,-22,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,66,0,2024-02-29 00:00:00,,39.9,29,2024,,78,-21.9,,,-19,,44,,7094637.2024.2.29,29,,,2,,-24.8,QC,,0
