x,y,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST,LOCAL_YEAR,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,ID,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,COOLING_DEGREE_DAYS
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,51,0,2024-03-01 00:00:00,,33.5,,2024,,86,-15.5,,,-4.2,,44,,7094637.2024.3.1,1,,,3,,-26.8,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,56,0,2024-03-02 00:00:00,,17.4,23,2024,,83,0.6,,,6.3,,44,,7094637.2024.3.2,2,,,3,,-5.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,32,0,2024-03-03 00:00:00,,22.4,,2024,,70,-4.4,,,0.1,,43,,7094637.2024.3.3,3,,,3,,-8.9,QC,,0
-77.79307222222222,49.757783333333336,51,7094637,,,,MATAGAMI,,,53,7.2,2024-03-04 00:00:00,,18.1,12,2024,,99,-0.1,,,6,,43,,7094637.2024.3.4,4,,,3,,-6.3,QC,,0
-77.79307222222222,49.757783333333336,54,7094637,,,,MATAGAMI,,,58,14.9,2024-03-05 00:00:00,,20.4,27,2024,,99,-2.4,,,3.4,,40,,7094637.2024.3.5,5,,,3,,-8.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,35,0,2024-03-06 00:00:00,,26.4,,2024,,88,-8.4,,,-2,,37,,7094637.2024.3.6,6,,,3,,-14.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,33,0,2024-03-07 00:00:00,,27,,2024,,87,-9,,,0,,37,,7094637.2024.3.7,7,,,3,,-18,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,26,0,2024-03-08 00:00:00,,19.3,20,2024,,70,-1.3,,,7.8,,37,,7094637.2024.3.8,8,,,3,,-10.4,QC,,0
-77.79307222222222,49.757783333333336,34,7094637,,,,MATAGAMI,,,90,12.6,2024-03-09 00:00:00,,19.9,31,2024,,99,-1.9,,,3.1,,36,,7094637.2024.3.9,9,,,3,,-6.8,QC,,0
-77.79307222222222,49.757783333333336,53,7094637,,,,MATAGAMI,,,84,0.1,2024-03-10 00:00:00,,26.7,31,2024,,92,-8.7,,,-6.8,,48,,7094637.2024.3.10,10,,,3,,-10.6,QC,,0
-77.79307222222222,49.757783333333336,52,7094637,,,,MATAGAMI,,,69,0,2024-03-11 00:00:00,,26.7,32,2024,,92,-8.7,,,-3,,48,,7094637.2024.3.11,11,,,3,,-14.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,39,0.4,2024-03-12 00:00:00,,26.1,,2024,,96,-8.1,,,3,,46,,7094637.2024.3.12,12,,,3,,-19.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,55,0,2024-03-13 00:00:00,,20.3,,2024,,95,-2.3,,,5.1,,47,,7094637.2024.3.13,13,,,3,,-9.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,56,1.4,2024-03-14 00:00:00,,19.2,,2024,,96,-1.2,,,3.6,,45,,7094637.2024.3.14,14,,,3,,-6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,72,0.1,2024-03-15 00:00:00,,26.5,,2024,,94,-8.5,,,-4.2,,46,,7094637.2024.3.15,15,,,3,,-12.9,QC,,0
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,44,0.5,2024-03-16 00:00:00,,21.7,15,2024,,93,-3.7,,,3.5,,45,,7094637.2024.3.16,16,,,3,,-10.8,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,77,4.5,2024-03-17 00:00:00,,20.6,32,2024,,96,-2.6,,,0.9,,44,,7094637.2024.3.17,17,,,3,,-6.1,QC,,0
-77.79307222222222,49.757783333333336,47,7094637,,,,MATAGAMI,,,75,0,2024-03-18 00:00:00,,27.8,33,2024,,90,-9.8,,,-6.1,,44,,7094637.2024.3.18,18,,,3,,-13.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,55,0.1,2024-03-19 00:00:00,,29.8,,2024,,88,-11.8,,,-6.7,,44,,7094637.2024.3.19,19,,,3,,-16.8,QC,,0
-77.79307222222222,49.757783333333336,58,7094637,,,,MATAGAMI,,,67,1,2024-03-20 00:00:00,,29.6,32,2024,,87,-11.6,,,-5.8,,45,,7094637.2024.3.20,20,,,3,,-17.4,QC,,0
-77.79307222222222,49.757783333333336,44,7094637,,,,MATAGAMI,,,47,0,2024-03-21 00:00:00,,37.2,32,2024,,78,-19.2,,,-13.8,,44,,7094637.2024.3.21,21,,,3,,-24.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,37,0,2024-03-22 00:00:00,,36,,2024,,81,-18,,,-7.6,,43,,7094637.2024.3.22,22,,,3,,-28.4,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,46,0.8,2024-03-23 00:00:00,,35.1,32,2024,,78,-17.1,,,-9.2,,43,,7094637.2024.3.23,23,,,3,,-24.9,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,31,0,2024-03-24 00:00:00,,34.3,24,2024,,81,-16.3,,,-5,,43,,7094637.2024.3.24,24,,,3,,-27.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,34,0.5,2024-03-25 00:00:00,,23.1,,2024,,84,-5.1,,,0.6,,43,,7094637.2024.3.25,25,,,3,,-10.8,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,29,4.9,2024-03-26 00:00:00,,15.4,15,2024,,97,2.6,,,8.5,,45,,7094637.2024.3.26,26,,,3,,-3.3,QC,,0
-77.79307222222222,49.757783333333336,52,7094637,,,,MATAGAMI,,,62,4.7,2024-03-27 00:00:00,,14.3,20,2024,,97,3.7,,,7,,36,,7094637.2024.3.27,27,,,3,,0.4,QC,,0
-77.79307222222222,49.757783333333336,43,7094637,,,,MATAGAMI,,,42,0,2024-03-28 00:00:00,,18.2,21,2024,,82,-0.2,,,2.4,,29,,7094637.2024.3.28,28,,,3,,-2.7,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,51,0,2024-03-29 00:00:00,,22.8,33,2024,,86,-4.8,,,-2.5,,29,,7094637.2024.3.29,29,,,3,,-7.2,QC,,0
-77.79307222222222,49.757783333333336,43,7094637,,,,MATAGAMI,,,55,0,2024-03-30 00:00:00,,22.6,29,2024,,90,-4.6,,,-1,,29,,7094637.2024.3.30,30,,,3,,-8.2,QC,,0
-77.79307222222222,49.757783333333336,40,7094637,,,,MATAGAMI,,,46,0,2024-03-31 00:00:00,,21.8,26,2024,,88,-3.8,,,1.4,,28,,7094637.2024.3.31,31,,,3,,-9.1,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,34,0,2024-04-01 00:00:00,,22.7,35,2024,,71,-4.7,,,0.1,,28,,7094637.2024.4.1,1,,,4,,-9.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,24,0,2024-04-02 00:00:00,,22.2,,2024,,83,-4.2,,,4.8,,27,,7094637.2024.4.2,2,,,4,,-13.1,QC,,0
-77.79307222222222,49.757783333333336,48,7094637,,,,MATAGAMI,,,41,0,2024-04-03 00:00:00,,16.3,11,2024,,66,1.7,,,6.5,,28,,7094637.2024.4.3,3,,,4,,-3.2,QC,,0
-77.79307222222222,49.757783333333336,49,7094637,,,,MATAGAMI,,,36,0,2024-04-04 00:00:00,,16.1,7,2024,,63,1.9,,,5.1,,24,,7094637.2024.4.4,4,,,4,,-1.4,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,42,0,2024-04-05 00:00:00,,14.5,35,2024,,83,3.5,,,8.4,,23,,7094637.2024.4.5,5,,,4,,-1.3,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,47,0,2024-04-06 00:00:00,,16,32,2024,,95,2,,,8,,21,,7094637.2024.4.6,6,,,4,,-4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,36,0,2024-04-07 00:00:00,,15.2,,2024,,96,2.8,,,10.9,,15,,7094637.2024.4.7,7,,,4,,-5.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,22,0,2024-04-08 00:00:00,,13.7,,2024,,88,4.3,,,13.8,,11,,7094637.2024.4.8,8,,,4,,-5.3,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,21,0.3,2024-04-09 00:00:00,,9.6,11,2024,,65,8.4,,,17.8,,8,,7094637.2024.4.9,9,,,4,,-1.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,59,5.3,2024-04-10 00:00:00,,10.5,,2024,,99,7.5,,,11,,1,,7094637.2024.4.10,10,,,4,,4.1,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,38,2.8,2024-04-11 00:00:00,,8.7,,2024,,98,9.3,,,17.1,,0,,7094637.2024.4.11,11,,,4,,1.6,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,96,53.1,2024-04-12 00:00:00,,14,33,2024,,98,4,,,6.4,,1,,7094637.2024.4.12,12,,,4,,1.7,QC,,0
-77.79307222222222,49.757783333333336,62,7094637,,,,MATAGAMI,,,85,6.5,2024-04-13 00:00:00,,17.8,31,2024,,96,0.2,,,1.7,,1,,7094637.2024.4.13,13,,,4,,-1.3,QC,,0
-77.79307222222222,49.757783333333336,36,7094637,,,,MATAGAMI,,,41,0,2024-04-14 00:00:00,,16.7,30,2024,,93,1.3,,,6.7,,3,,7094637.2024.4.14,14,,,4,,-4.1,QC,,0
-77.79307222222222,49.757783333333336,61,7094637,,,,MATAGAMI,,,26,1.8,2024-04-15 00:00:00,,16.3,28,2024,,92,1.7,,,7.4,,0,,7094637.2024.4.15,15,,,4,,-4,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,69,0.2,2024-04-16 00:00:00,,20.2,31,2024,,94,-2.2,,,-0.6,,4,,7094637.2024.4.16,16,,,4,,-3.8,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,29,0,2024-04-17 00:00:00,,14.5,8,2024,,85,3.5,,,10.1,,2,,7094637.2024.4.17,17,,,4,,-3,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,39,0,2024-04-18 00:00:00,,11,16,2024,,98,7,,,12.5,,0,,7094637.2024.4.18,18,,,4,,1.5,QC,,0
-77.79307222222222,49.757783333333336,48,7094637,,,,MATAGAMI,,,92,11.1,2024-04-19 00:00:00,,14.1,26,2024,,99,3.9,,,7.3,,0,,7094637.2024.4.19,19,,,4,,0.5,QC,,0
-77.79307222222222,49.757783333333336,52,7094637,,,,MATAGAMI,,,68,1.1,2024-04-20 00:00:00,,16.9,31,2024,,96,1.1,,,4,,0,,7094637.2024.4.20,20,,,4,,-1.8,QC,,0
-77.79307222222222,49.757783333333336,43,7094637,,,,MATAGAMI,,,56,0.4,2024-04-21 00:00:00,,26,32,2024,,90,-8,,,-0.7,,0,,7094637.2024.4.21,21,,,4,,-15.4,QC,,0
-77.79307222222222,49.757783333333336,33,7094637,,,,MATAGAMI,,,32,0,2024-04-22 00:00:00,,24.2,25,2024,,86,-6.2,,,4.8,,,,7094637.2024.4.22,22,,,4,,-17.1,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,55,2.6,2024-04-23 00:00:00,,20.5,32,2024,,93,-2.5,,,6.8,,0,,7094637.2024.4.23,23,,,4,,-11.8,QC,,0
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,46,0,2024-04-24 00:00:00,,25.8,32,2024,,87,-7.8,,,-2.9,,,,7094637.2024.4.24,24,,,4,,-12.6,QC,,0
-77.79307222222222,49.757783333333336,34,7094637,,,,MATAGAMI,,,26,0,2024-04-25 00:00:00,,20.3,32,2024,,91,-2.3,,,8.5,,0,,7094637.2024.4.25,25,,,4,,-13.2,QC,,0
-77.79307222222222,49.757783333333336,38,7094637,,,,MATAGAMI,,,19,0,2024-04-26 00:00:00,,11.2,17,2024,,65,6.8,,,16.4,,0,,7094637.2024.4.26,26,,,4,,-2.9,QC,,0
-77.79307222222222,49.757783333333336,55,7094637,,,,MATAGAMI,,,28,6,2024-04-27 00:00:00,,9.3,18,2024,,97,8.7,,,16.6,,,,7094637.2024.4.27,27,,,4,,0.8,QC,,0
-77.79307222222222,49.757783333333336,53,7094637,,,,MATAGAMI,,,78,3.8,2024-04-28 00:00:00,,15.7,32,2024,,98,2.3,,,10.1,,,,7094637.2024.4.28,28,,,4,,-5.6,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,28,0,2024-04-29 00:00:00,,15.8,10,2024,,90,2.2,,,9.7,,,,7094637.2024.4.29,29,,,4,,-5.2,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,29,0,2024-04-30 00:00:00,,10.9,11,2024,,69,7.1,,,10.4,,,,7094637.2024.4.30,30,,,4,,3.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,86,6.1,2024-05-01 00:00:00,,11.2,,2024,,99,6.8,,,9.9,,,,7094637.2024.5.1,1,,,5,,3.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,71,0,2024-05-02 00:00:00,,7.8,,2024,,99,10.2,,,13.6,,,,7094637.2024.5.2,2,,,5,,6.8,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,57,2.8,2024-05-03 00:00:00,,5.7,16,2024,,99,12.3,,,17.9,,,,7094637.2024.5.3,3,,,5,,6.7,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,27,0,2024-05-04 00:00:00,,2.3,,2024,,99,15.7,,,22.9,,,,7094637.2024.5.4,4,,,5,,8.5,QC,,0
-77.79307222222222,49.757783333333336,47,7094637,,,,MATAGAMI,,,65,7.4,2024-05-05 00:00:00,,7.9,28,2024,,95,10.1,,,14.8,,,,7094637.2024.5.5,5,,,5,,5.4,QC,,0
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,48,0,2024-05-06 00:00:00,,9.7,29,2024,,95,8.3,,,14.3,,,,7094637.2024.5.6,6,,,5,,2.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,60,0,2024-05-07 00:00:00,,13.1,,2024,,94,4.9,,,9.5,,,,7094637.2024.5.7,7,,,5,,0.3,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,44,0,2024-05-08 00:00:00,,12.8,8,2024,,98,5.2,,,12.1,,,,7094637.2024.5.8,8,,,5,,-1.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,23,0,2024-05-09 00:00:00,,9.2,,2024,,88,8.8,,,16.1,,,,7094637.2024.5.9,9,,,5,,1.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,23,0,2024-05-10 00:00:00,,9.3,,2024,,91,8.7,,,18.3,,,,7094637.2024.5.10,10,,,5,,-0.9,QC,,0
-77.79307222222222,49.757783333333336,40,7094637,,,,MATAGAMI,,,29,0,2024-05-11 00:00:00,,6,17,2024,,89,12,,,17.9,,,,7094637.2024.5.11,11,,,5,,6.1,QC,,0
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,29,0.4,2024-05-12 00:00:00,,6.3,17,2024,,92,11.7,,,20.5,,,,7094637.2024.5.12,12,,,5,,2.8,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,62,3.2,2024-05-13 00:00:00,,7.6,30,2024,,96,10.4,,,15.6,,,,7094637.2024.5.13,13,,,5,,5.3,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,60,0,2024-05-14 00:00:00,,12,,2024,,96,6,,,9.2,,,,7094637.2024.5.14,14,,,5,,2.8,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,49,0,2024-05-15 00:00:00,,10.4,,2024,,96,7.6,,,13.8,,,,7094637.2024.5.15,15,,,5,,1.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,29,0,2024-05-16 00:00:00,,9.2,,2024,,98,8.8,,,19,,,,7094637.2024.5.16,16,,,5,,-1.5,QC,,0
-77.79307222222222,49.757783333333336,44,7094637,,,,MATAGAMI,,,49,31.9,2024-05-17 00:00:00,,2.2,24,2024,,97,15.8,,,22,,,,7094637.2024.5.17,17,,,5,,9.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,51,1.3,2024-05-18 00:00:00,,0.8,,2024,,97,17.2,,,21.7,,,,7094637.2024.5.18,18,,,5,,12.7,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,19,6.7,2024-05-19 00:00:00,,0,25,2024,,89,18.2,,,26.6,,,,7094637.2024.5.19,19,,,5,,9.8,QC,,0.2
-77.79307222222222,49.757783333333336,45,7094637,,,,MATAGAMI,,,23,0,2024-05-20 00:00:00,,1.8,26,2024,,72,16.2,,,25.2,,,,7094637.2024.5.20,20,,,5,,7.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,32,0,2024-05-21 00:00:00,,2.4,,2024,,76,15.6,,,22.4,,,,7094637.2024.5.21,21,,,5,,8.7,QC,,0
-77.79307222222222,49.757783333333336,64,7094637,,,,MATAGAMI,,,36,14.7,2024-05-22 00:00:00,,0,20,2024,,95,18.2,,,28.1,,,,7094637.2024.5.22,22,,,5,,8.3,QC,,0.2
-77.79307222222222,49.757783333333336,51,7094637,,,,MATAGAMI,,,48,6.2,2024-05-23 00:00:00,,6.3,24,2024,,94,11.7,,,19.3,,,,7094637.2024.5.23,23,,,5,,4.2,QC,,0
-77.79307222222222,49.757783333333336,48,7094637,,,,MATAGAMI,,,71,0.1,2024-05-24 00:00:00,,12.1,31,2024,,98,5.9,,,11.2,,,,7094637.2024.5.24,24,,,5,,0.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,36,0,2024-05-25 00:00:00,,9.3,,2024,,99,8.7,,,18.6,,,,7094637.2024.5.25,25,,,5,,-1.2,QC,,0
-77.79307222222222,49.757783333333336,,7094637,M,M,M,MATAGAMI,,,,,2024-05-26 00:00:00,M,,,2024,M,,,,,,M,,M,7094637.2024.5.26,26,M,M,5,M,,QC,,
-77.79307222222222,49.757783333333336,,7094637,M,M,M,MATAGAMI,,,,,2024-05-27 00:00:00,M,,,2024,M,,,,,,M,,M,7094637.2024.5.27,27,M,M,5,M,,QC,,
-77.79307222222222,49.757783333333336,59,7094637,,,,MATAGAMI,,,65,6.8,2024-05-28 00:00:00,,12.1,30,2024,,99,5.9,,,12.5,,,,7094637.2024.5.28,28,,,5,,-0.7,QC,,0
-77.79307222222222,49.757783333333336,38,7094637,,,,MATAGAMI,,,48,0.1,2024-05-29 00:00:00,,12.9,30,2024,,96,5.1,,,11,,,,7094637.2024.5.29,29,,,5,,-0.8,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,23,0,2024-05-30 00:00:00,,9.5,35,2024,,96,8.5,,,18,,,,7094637.2024.5.30,30,,,5,,-1.1,QC,,0
-77.79307222222222,49.757783333333336,31,7094637,,,,MATAGAMI,,,19,0,2024-05-31 00:00:00,,2.8,29,2024,,74,15.2,,,26.1,,,,7094637.2024.5.31,31,,,5,,4.4,QC,,0
-77.79307222222222,49.757783333333336,37,7094637,,,,MATAGAMI,,,35,0,2024-06-01 00:00:00,,0,19,2024,,60,19.7,,,26.4,,,,7094637.2024.6.1,1,,,6,,13,QC,,1.7
-77.79307222222222,49.757783333333336,41,7094637,,,,MATAGAMI,,,44,9.4,2024-06-02 00:00:00,,1.8,31,2024,,100,16.2,,,23.5,,,,7094637.2024.6.2,2,,,6,,9,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,28,0,2024-06-03 00:00:00,,1.8,,2024,,100,16.2,,,26.2,,,,7094637.2024.6.3,3,,,6,,6.3,QC,,0
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,39,0,2024-06-04 00:00:00,,0,18,2024,,83,20.8,,,28.2,,,,7094637.2024.6.4,4,,,6,,13.4,QC,,2.8
-77.79307222222222,49.757783333333336,35,7094637,,,,MATAGAMI,,,32,0,2024-06-05 00:00:00,,0,15,2024,,80,22.8,,,30.3,,,,7094637.2024.6.5,5,,,6,,15.3,QC,,4.8
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,71,35.6,2024-06-06 00:00:00,,0.3,,2024,,99,17.7,,,21.3,,,,7094637.2024.6.6,6,,,6,,14.1,QC,,0
-77.79307222222222,49.757783333333336,32,7094637,,,,MATAGAMI,,,54,20.9,2024-06-07 00:00:00,,1.6,16,2024,,100,16.4,,,22.3,,,,7094637.2024.6.7,7,,,6,,10.5,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,79,1.8,2024-06-08 00:00:00,,4.8,,2024,,100,13.2,,,16.2,,,,7094637.2024.6.8,8,,,6,,10.2,QC,,0
-77.79307222222222,49.757783333333336,52,7094637,,,,MATAGAMI,,,90,14.5,2024-06-09 00:00:00,,9.9,31,2024,,98,8.1,,,13.2,,,,7094637.2024.6.9,9,,,6,,3.1,QC,,0
-77.79307222222222,49.757783333333336,46,7094637,,,,MATAGAMI,,,63,1.1,2024-06-10 00:00:00,,10.9,34,2024,,100,7.1,,,11.9,,,,7094637.2024.6.10,10,,,6,,2.4,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,28,0,2024-06-11 00:00:00,,7,,2024,,98,11,,,21.8,,,,7094637.2024.6.11,11,,,6,,0.3,QC,,0
-77.79307222222222,49.757783333333336,51,7094637,,,,MATAGAMI,,,33,2.4,2024-06-12 00:00:00,,1.8,17,2024,,87,16.2,,,23.9,,,,7094637.2024.6.12,12,,,6,,8.5,QC,,0
-77.79307222222222,49.757783333333336,42,7094637,,,,MATAGAMI,,,61,49.3,2024-06-13 00:00:00,,2.5,33,2024,,98,15.5,,,23,,,,7094637.2024.6.13,13,,,6,,8,QC,,0
-77.79307222222222,49.757783333333336,53,7094637,,,,MATAGAMI,,,53,0,2024-06-14 00:00:00,,8.7,30,2024,,98,9.3,,,12.9,,,,7094637.2024.6.14,14,,,6,,5.6,QC,,0
-77.79307222222222,49.757783333333336,,7094637,,,,MATAGAMI,,,34,0,2024-06-15 00:00:00,,7.1,,2024,,92,10.9,,,18.3,,,,7094637.2024.6.15,15,,,6,,3.4,QC,,0
-77.79307222222222,49.757783333333336,49,7094637,,,,MATAGAMI,,,37,3.5,2024-06-16 00:00:00,,1.2,19,2024,,95,16.8,,,24.9,,,,7094637.2024.6.16,16,,,6,,8.7,QC,,0
-77.79307222222222,49.757783333333336,39,7094637,,,,MATAGAMI,,,56,0.8,2024-06-17 00:00:00,,0,18,2024,,96,21.1,,,29.2,,,,7094637.2024.6.17,17,,,6,,13.1,QC,,3.1
-77.79307222222222,49.757783333333336,38,7094637,,,,MATAGAMI,,,50,0.4,2024-06-18 00:00:00,,0,23,2024,,99,24.8,,,31.4,,,,7094637.2024.6.18,18,,,6,,18.3,QC,,6.8
