"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2021-08-30","2021","08","30","","20.3","","13.3","","16.8","","1.2","","0.0","","","","","","0.9","","","","28","","60",""
"-77.79","49.76","MATAGAMI","7094637","2021-08-31","2021","08","31","","13.4","","9.8","","11.6","","6.4","","0.0","","","","","","0.6","","","","31","","52",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-01","2021","09","01","","10.7","","7.7","","9.2","","8.8","","0.0","","","","","","2.6","","","","31","","49",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-02","2021","09","02","","15.4","","7.7","","11.6","","6.4","","0.0","","","","","","1.9","","","","31","","35",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-03","2021","09","03","","16.8","","5.0","","10.9","","7.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-04","2021","09","04","","20.4","","3.7","","12.0","","6.0","","0.0","","","","","","1.4","","","","21","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-05","2021","09","05","","19.5","","10.7","","15.1","","2.9","","0.0","","","","","","14.6","","","","26","","38",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-06","2021","09","06","","16.7","","10.3","","13.5","","4.5","","0.0","","","","","","2.8","","","","29","","43",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-07","2021","09","07","","17.6","","10.8","","14.2","","3.8","","0.0","","","","","","12.3","","","","31","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-08","2021","09","08","","20.9","","11.1","","16.0","","2.0","","0.0","","","","","","4.2","","","","20","","39",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-09","2021","09","09","","12.3","","5.8","","9.0","","9.0","","0.0","","","","","","1.5","","","","31","","40",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-10","2021","09","10","","14.6","","3.8","","9.2","","8.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-11","2021","09","11","","17.5","","6.3","","11.9","","6.1","","0.0","","","","","","7.8","","","","22","","37",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-12","2021","09","12","","14.6","","8.5","","11.5","","6.5","","0.0","","","","","","0.0","","","","26","","42",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-13","2021","09","13","","12.2","","6.5","","9.3","","8.7","","0.0","","","","","","0.0","","","","33","","31",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-14","2021","09","14","","14.4","","4.5","","9.5","","8.5","","0.0","","","","","","6.1","","","","28","","52",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-15","2021","09","15","","15.1","","5.1","","10.1","","7.9","","0.0","","","","","","3.7","","","","27","","50",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-16","2021","09","16","","21.5","","4.7","","13.1","","4.9","","0.0","","","","","","0.0","","","","22","","42",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-17","2021","09","17","","25.3","","10.5","","17.9","","0.1","","0.0","","","","","","17.4","","","","21","","50",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-18","2021","09","18","","12.7","","6.5","","9.6","","8.4","","0.0","","","","","","0.0","","","","31","","33",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-19","2021","09","19","","20.3","","3.9","","12.1","","5.9","","0.0","","","","","","0.0","","","","21","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-20","2021","09","20","","25.2","","12.0","","18.6","","0.0","","0.6","","","","","","0.0","","","","18","","41",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-21","2021","09","21","","22.0","","6.3","","14.2","","3.8","","0.0","","","","","","17.0","","","","31","","54",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-22","2021","09","22","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2021-09-23","2021","09","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2021-09-24","2021","09","24","","15.8","","6.2","","11.0","","7.0","","0.0","","","","","","6.9","","","","26","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-25","2021","09","25","","19.4","","5.8","","12.6","","5.4","","0.0","","","","","","2.4","","","","17","","43",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-26","2021","09","26","","11.9","","4.7","","8.3","","9.7","","0.0","","","","","","0.9","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-27","2021","09","27","","10.5","","4.7","","7.6","","10.4","","0.0","","","","","","1.8","","","","30","","38",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-28","2021","09","28","","10.6","","4.4","","7.5","","10.5","","0.0","","","","","","3.6","","","","30","","37",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-29","2021","09","29","","10.4","","5.8","","8.1","","9.9","","0.0","","","","","","0.2","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-09-30","2021","09","30","","12.4","","3.5","","7.9","","10.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-01","2021","10","01","","13.6","","-0.6","","6.5","","11.5","","0.0","","","","","","5.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-02","2021","10","02","","15.7","","1.4","","8.6","","9.4","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-03","2021","10","03","","16.2","","-0.7","","7.8","","10.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-04","2021","10","04","","18.2","","2.8","","10.5","","7.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-05","2021","10","05","","19.9","","1.7","","10.8","","7.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-06","2021","10","06","","21.2","","4.3","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-07","2021","10","07","","21.7","","5.8","","13.7","","4.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-08","2021","10","08","","22.8","","5.3","","14.0","","4.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-09","2021","10","09","","21.9","","7.8","","14.9","","3.1","","0.0","","","","","","0.0","","","","20","","33",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-10","2021","10","10","","16.4","","14.1","","15.3","","2.7","","0.0","","","","","","3.5","","0","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-11","2021","10","11","","18.6","","15.1","","16.9","","1.1","","0.0","","","","","","11.8","","0","","18","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-12","2021","10","12","","17.4","","15.4","","16.4","","1.6","","0.0","","","","","","9.5","","0","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-13","2021","10","13","","18.2","","13.2","","15.7","","2.3","","0.0","","","","","","0.0","","0","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-14","2021","10","14","","20.1","","10.6","","15.4","","2.6","","0.0","","","","","","3.3","","0","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-15","2021","10","15","","16.8","","8.8","","12.8","","5.2","","0.0","","","","","","0.2","","","","29","","33",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-16","2021","10","16","","11.3","","6.9","","9.1","","8.9","","0.0","","","","","","27.1","","","","32","","46",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-17","2021","10","17","","7.0","","3.4","","5.2","","12.8","","0.0","","","","","","0.8","","","","30","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-18","2021","10","18","","5.9","","-1.0","","2.5","","15.5","","0.0","","","","","","0.5","","","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-19","2021","10","19","","14.4","","-2.8","","5.8","","12.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-20","2021","10","20","","4.7","","-1.0","","1.9","","16.1","","0.0","","","","","","1.1","","","","31","","32",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-21","2021","10","21","","1.5","","-2.6","","-0.5","","18.5","","0.0","","","","","","0.7","","","","31","","31",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-22","2021","10","22","","3.5","","-2.6","","0.5","","17.5","","0.0","","","","","","0.1","","","","31","","31",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-23","2021","10","23","","7.3","","-1.6","","2.8","","15.2","","0.0","","","","","","0.0","","","","22","","32",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-24","2021","10","24","","8.2","","-2.6","","2.8","","15.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-25","2021","10","25","","5.2","","0.0","","2.6","","15.4","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-26","2021","10","26","","4.9","","0.8","","2.9","","15.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-27","2021","10","27","","9.1","","-0.8","","4.1","","13.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-28","2021","10","28","","13.9","","-2.0","","5.9","","12.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-29","2021","10","29","","12.6","","-2.1","","5.2","","12.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-30","2021","10","30","","12.7","","-4.5","","4.1","","13.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-10-31","2021","10","31","","9.5","","2.3","","5.9","","12.1","","0.0","","","","","","0.5","","","","29","","35",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-01","2021","11","01","","2.3","","-1.7","","0.3","","17.7","","0.0","","","","","","5.1","","1","","28","","50",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-02","2021","11","02","","-0.2","","-3.1","","-1.7","","19.7","","0.0","","","","","","1.6","","0","","24","","44",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-03","2021","11","03","","-0.5","","-5.2","","-2.8","","20.8","","0.0","","","","","","0.3","","2","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-04","2021","11","04","","-0.9","","-5.1","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-05","2021","11","05","","7.5","","-3.1","","2.2","","15.8","","0.0","","","","","","0.0","","","","21","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-06","2021","11","06","","10.6","","0.5","","5.6","","12.4","","0.0","","","","","","0.0","","","","24","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-07","2021","11","07","","7.7","","6.1","","6.9","","11.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-08","2021","11","08","","10.2","","2.8","","6.5","","11.5","","0.0","","","","","","0.0","","","","31","","37",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-09","2021","11","09","","5.0","","-2.0","","1.5","","16.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-10","2021","11","10","","3.2","","-6.5","","-1.6","","19.6","","0.0","","","","","","0.7","","","","29","","38",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-11","2021","11","11","","1.9","","-9.0","","-3.6","","21.6","","0.0","","","","","","0.0","","","","11","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-12","2021","11","12","","7.1","","0.3","","3.7","","14.3","","0.0","","","","","","2.7","","","","12","","35",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-13","2021","11","13","","3.5","","-1.3","","1.1","","16.9","","0.0","","","","","","2.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-14","2021","11","14","","0.0","","-4.3","","-2.1","","20.1","","0.0","","","","","","1.3","","","","26","","33",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-15","2021","11","15","","-0.5","","-5.3","","-2.9","","20.9","","0.0","","","","","","2.2","","","","31","","45",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-16","2021","11","16","","-2.7","","-10.3","","-6.5","","24.5","","0.0","","","","","","0.4","","5","","30","","35",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-17","2021","11","17","","-0.7","","-12.4","","-6.5","","24.5","","0.0","","","","","","2.1","","5","","13","","32",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-18","2021","11","18","","1.3","","-3.2","","-1.0","","19.0","","0.0","","","","","","3.1","","5","","27","","43",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-19","2021","11","19","","-2.1","","-6.6","","-4.4","","22.4","","0.0","","","","","","0.3","","4","","29","","56",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-20","2021","11","20","","1.5","","-7.2","","-2.8","","20.8","","0.0","","","","","","2.2","","4","","20","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-21","2021","11","21","","1.9","","-3.6","","-0.8","","18.8","","0.0","","","","","","4.1","","6","","15","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-22","2021","11","22","","0.6","","-10.9","","-5.2","","23.2","","0.0","","","","","","4.6","","10","","25","","66",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-23","2021","11","23","","-8.0","","-10.2","","-9.1","","27.1","","0.0","","","","","","0.2","","21","","30","","33",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-24","2021","11","24","","0.3","","-9.7","","-4.7","","22.7","","0.0","","","","","","0.0","","18","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2021-11-25","2021","11","25","","0.4","","-10.2","","-4.9","","22.9","","0.0","","","","","","2.2","","15","","33","","34",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-26","2021","11","26","","-10.0","","-13.5","","-11.7","","29.7","","0.0","","","","","","1.3","","17","","31","","47",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-27","2021","11","27","","-8.0","","-13.4","","-10.7","","28.7","","0.0","","","","","","0.0","","19","","32","","39",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-28","2021","11","28","","-8.8","","-14.2","","-11.5","","29.5","","0.0","","","","","","0.4","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-29","2021","11","29","","-6.6","","-10.8","","-8.7","","26.7","","0.0","","","","","","1.3","","19","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-11-30","2021","11","30","","-3.7","","-11.0","","-7.3","","25.3","","0.0","","","","","","2.5","","19","","31","","49",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-01","2021","12","01","","-6.5","","-13.6","","-10.0","","28.0","","0.0","","","","","","1.5","","20","","30","","44",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-02","2021","12","02","","-0.6","","-15.2","","-7.9","","25.9","","0.0","","","","","","9.3","","23","","32","","56",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-03","2021","12","03","","-14.7","","-22.8","","-18.8","","36.8","","0.0","","","","","","0.0","","32","","30","","41",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-04","2021","12","04","","-14.6","","-28.3","","-21.4","","39.4","","0.0","","","","","","0.0","","32","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-05","2021","12","05","","-12.3","","-19.8","","-16.1","","34.1","","0.0","","","","","","0.0","","32","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-06","2021","12","06","","-8.1","","-18.1","","-13.1","","31.1","","0.0","","","","","","3.9","","32","","27","","58",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-07","2021","12","07","","-18.1","","-26.9","","-22.5","","40.5","","0.0","","","","","","0.0","","31","","28","","48",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-08","2021","12","08","","-12.6","","-27.0","","-19.8","","37.8","","0.0","","","","","","0.9","","30","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-09","2021","12","09","","-14.4","","-28.9","","-21.6","","39.6","","0.0","","","","","","0.0","","33","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-10","2021","12","10","","-4.3","","-14.4","","-9.3","","27.3","","0.0","","","","","","2.3","","32","","17","","36",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-11","2021","12","11","","-3.8","","-12.3","","-8.1","","26.1","","0.0","","","","","","10.7","","30","","26","","44",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-12","2021","12","12","","0.4","","-8.6","","-4.1","","22.1","","0.0","","","","","","1.6","","36","","29","","47",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-13","2021","12","13","","0.6","","-12.5","","-5.9","","23.9","","0.0","","","","","","3.3","","39","","34","","45",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-14","2021","12","14","","-9.4","","-13.8","","-11.6","","29.6","","0.0","","","","","","0.0","","43","","29","","32",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-15","2021","12","15","","-1.0","","-11.8","","-6.4","","24.4","","0.0","","","","","","0.0","","42","","17","","39",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-16","2021","12","16","","7.4","","-1.0","","3.2","","14.8","","0.0","","","","","","1.8","","41","","24","","58",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-17","2021","12","17","","0.3","","-11.9","","-5.8","","23.8","","0.0","","","","","","0.8","","29","","27","","61",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-18","2021","12","18","","-11.9","","-17.5","","-14.7","","32.7","","0.0","","","","","","0.0","","29","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-19","2021","12","19","","-16.6","","-23.0","","-19.8","","37.8","","0.0","","","","","","0.0","","29","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-20","2021","12","20","","-3.8","","-17.0","","-10.4","","28.4","","0.0","","","","","","3.0","","29","","32","","47",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-21","2021","12","21","","-13.6","","-18.0","","-15.8","","33.8","","0.0","","","","","","1.9","","37","","27","","39",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-22","2021","12","22","","-12.4","","-22.2","","-17.3","","35.3","","0.0","","","","","","0.2","","34","","31","","48",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-23","2021","12","23","","-17.1","","-28.2","","-22.7","","40.7","","0.0","","","","","","0.0","","32","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-24","2021","12","24","","-11.4","","-19.3","","-15.4","","33.4","","0.0","","","","","","0.0","","32","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-25","2021","12","25","","-5.2","","-12.5","","-8.9","","26.9","","0.0","","","","","","2.8","","37","","31","","35",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-26","2021","12","26","","-8.5","","-25.1","","-16.8","","34.8","","0.0","","","","","","0.0","","36","","32","","32",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-27","2021","12","27","","-16.9","","-30.1","","-23.5","","41.5","","0.0","","","","","","0.0","","36","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-28","2021","12","28","","-13.1","","-27.8","","-20.4","","38.4","","0.0","","","","","","1.0","","37","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-29","2021","12","29","","-9.0","","-28.9","","-18.9","","36.9","","0.0","","","","","","0.5","","37","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-30","2021","12","30","","-7.7","","-17.1","","-12.4","","30.4","","0.0","","","","","","0.1","","36","","31","","40",""
"-77.79","49.76","MATAGAMI","7094637","2021-12-31","2021","12","31","","-3.3","","-17.0","","-10.1","","28.1","","0.0","","","","","","2.1","","35","","31","","33",""
